productID,productName,supplierID,categoryID,unitPrice
685935,Product685935,5,390,9
685936,Product685936,14,300,15
685937,Product685937,8,115,191
685938,Product685938,7,80,78
685939,Product685939,10,154,58
685940,Product685940,9,446,87
685941,Product685941,22,425,168
685942,Product685942,28,206,93
685943,Product685943,28,170,119
685944,Product685944,5,383,90
685945,Product685945,28,230,58
685946,Product685946,27,410,124
685947,Product685947,8,25,92
685948,Product685948,25,404,200
685949,Product685949,5,50,108
685950,Product685950,28,413,61
685951,Product685951,26,318,168
685952,Product685952,11,19,178
685953,Product685953,17,166,3
685954,Product685954,4,267,47
685955,Product685955,1,196,110
685956,Product685956,12,393,30
685957,Product685957,18,114,187
685958,Product685958,8,158,70
685959,Product685959,19,305,72
685960,Product685960,28,304,80
685961,Product685961,9,235,60
685962,Product685962,28,265,175
685963,Product685963,13,386,30
685964,Product685964,28,330,120
685965,Product685965,19,211,171
685966,Product685966,7,499,63
685967,Product685967,2,253,79
685968,Product685968,9,225,99
685969,Product685969,25,14,138
685970,Product685970,29,141,1
685971,Product685971,17,101,79
685972,Product685972,20,361,53
685973,Product685973,26,78,82
685974,Product685974,12,99,44
685975,Product685975,6,387,22
685976,Product685976,3,55,70
685977,Product685977,20,109,181
685978,Product685978,17,57,73
685979,Product685979,17,479,131
685980,Product685980,8,254,7
685981,Product685981,26,383,19
685982,Product685982,2,212,32
685983,Product685983,12,421,141
685984,Product685984,10,32,65
685985,Product685985,5,260,93
685986,Product685986,23,411,186
685987,Product685987,6,386,94
685988,Product685988,15,224,115
685989,Product685989,6,352,94
685990,Product685990,21,308,74
685991,Product685991,12,16,145
685992,Product685992,2,494,130
685993,Product685993,16,353,145
685994,Product685994,14,93,197
685995,Product685995,23,69,158
685996,Product685996,10,89,118
685997,Product685997,17,219,7
685998,Product685998,22,166,77
685999,Product685999,12,243,45
686000,Product686000,21,309,59
686001,Product686001,16,213,40
686002,Product686002,17,383,13
686003,Product686003,23,222,169
686004,Product686004,19,414,23
686005,Product686005,13,186,71
686006,Product686006,16,488,136
686007,Product686007,13,332,153
686008,Product686008,18,400,25
686009,Product686009,16,397,36
686010,Product686010,9,213,118
686011,Product686011,15,198,114
686012,Product686012,25,43,155
686013,Product686013,13,449,187
686014,Product686014,26,278,14
686015,Product686015,19,272,177
686016,Product686016,26,380,91
686017,Product686017,29,416,178
686018,Product686018,21,286,10
686019,Product686019,2,376,7
686020,Product686020,7,51,176
686021,Product686021,8,379,185
686022,Product686022,9,470,6
686023,Product686023,1,139,192
686024,Product686024,17,421,174
686025,Product686025,9,122,88
686026,Product686026,21,479,56
686027,Product686027,27,305,22
686028,Product686028,29,110,122
686029,Product686029,16,187,199
686030,Product686030,16,111,21
686031,Product686031,12,376,106
686032,Product686032,11,185,177
686033,Product686033,6,371,126
686034,Product686034,7,438,56
686035,Product686035,9,265,106
686036,Product686036,27,55,190
686037,Product686037,20,70,173
686038,Product686038,25,236,31
686039,Product686039,7,451,70
686040,Product686040,25,163,113
686041,Product686041,26,435,23
686042,Product686042,19,252,131
686043,Product686043,25,185,117
686044,Product686044,28,15,87
686045,Product686045,4,136,152
686046,Product686046,25,278,26
686047,Product686047,23,424,160
686048,Product686048,22,431,118
686049,Product686049,21,107,59
686050,Product686050,5,242,60
686051,Product686051,2,150,25
686052,Product686052,11,38,160
686053,Product686053,21,222,187
686054,Product686054,26,412,49
686055,Product686055,1,89,116
686056,Product686056,16,384,177
686057,Product686057,4,379,61
686058,Product686058,9,241,44
686059,Product686059,14,34,27
686060,Product686060,27,195,176
686061,Product686061,17,41,137
686062,Product686062,4,326,68
686063,Product686063,22,74,127
686064,Product686064,11,220,32
686065,Product686065,29,481,8
686066,Product686066,17,199,106
686067,Product686067,20,452,142
686068,Product686068,5,306,188
686069,Product686069,5,288,61
686070,Product686070,18,391,152
686071,Product686071,1,127,165
686072,Product686072,8,347,150
686073,Product686073,26,119,75
686074,Product686074,28,19,173
686075,Product686075,16,286,11
686076,Product686076,9,189,156
686077,Product686077,23,43,153
686078,Product686078,6,232,13
686079,Product686079,11,105,132
686080,Product686080,15,164,44
686081,Product686081,1,37,85
686082,Product686082,17,354,47
686083,Product686083,11,476,184
686084,Product686084,29,189,92
686085,Product686085,26,137,141
686086,Product686086,28,17,115
686087,Product686087,8,122,188
686088,Product686088,11,330,23
686089,Product686089,21,378,46
686090,Product686090,21,271,191
686091,Product686091,5,186,121
686092,Product686092,16,171,163
686093,Product686093,16,165,194
686094,Product686094,14,195,19
686095,Product686095,2,105,166
686096,Product686096,20,64,100
686097,Product686097,26,189,79
686098,Product686098,3,158,167
686099,Product686099,18,367,152
686100,Product686100,15,282,24
686101,Product686101,4,461,158
686102,Product686102,8,144,46
686103,Product686103,2,8,125
686104,Product686104,29,477,32
686105,Product686105,24,41,101
686106,Product686106,23,385,135
686107,Product686107,17,403,185
686108,Product686108,28,265,102
686109,Product686109,18,120,169
686110,Product686110,23,474,49
686111,Product686111,4,83,16
686112,Product686112,26,188,190
686113,Product686113,28,233,106
686114,Product686114,7,33,86
686115,Product686115,22,96,162
686116,Product686116,16,500,14
686117,Product686117,2,65,117
686118,Product686118,11,314,125
686119,Product686119,17,322,177
686120,Product686120,26,317,80
686121,Product686121,18,196,4
686122,Product686122,16,374,17
686123,Product686123,28,346,61
686124,Product686124,26,78,43
686125,Product686125,7,152,171
686126,Product686126,21,279,48
686127,Product686127,23,166,71
686128,Product686128,22,224,84
686129,Product686129,9,309,48
686130,Product686130,17,419,22
686131,Product686131,3,82,27
686132,Product686132,28,147,35
686133,Product686133,12,435,80
686134,Product686134,20,341,28
686135,Product686135,4,16,142
686136,Product686136,9,364,83
686137,Product686137,11,356,108
686138,Product686138,10,112,71
686139,Product686139,17,346,82
686140,Product686140,8,168,94
686141,Product686141,10,410,173
686142,Product686142,16,280,142
686143,Product686143,9,218,2
686144,Product686144,2,97,22
686145,Product686145,11,284,174
686146,Product686146,21,293,10
686147,Product686147,22,281,194
686148,Product686148,14,235,89
686149,Product686149,29,18,175
686150,Product686150,15,228,99
686151,Product686151,3,309,153
686152,Product686152,27,386,179
686153,Product686153,27,311,158
686154,Product686154,20,176,44
686155,Product686155,15,7,127
686156,Product686156,2,310,1
686157,Product686157,26,317,44
686158,Product686158,3,403,105
686159,Product686159,18,14,98
686160,Product686160,12,65,177
686161,Product686161,17,259,43
686162,Product686162,25,412,52
686163,Product686163,9,12,97
686164,Product686164,25,97,68
686165,Product686165,2,113,143
686166,Product686166,15,172,152
686167,Product686167,6,112,84
686168,Product686168,26,230,89
686169,Product686169,2,22,149
686170,Product686170,25,284,148
686171,Product686171,23,488,183
686172,Product686172,2,55,179
686173,Product686173,21,157,134
686174,Product686174,6,294,139
686175,Product686175,13,8,151
686176,Product686176,25,113,54
686177,Product686177,26,67,117
686178,Product686178,6,25,57
686179,Product686179,23,390,53
686180,Product686180,22,38,137
686181,Product686181,21,237,56
686182,Product686182,3,238,177
686183,Product686183,3,477,92
686184,Product686184,26,110,165
686185,Product686185,17,43,38
686186,Product686186,20,355,56
686187,Product686187,1,484,140
686188,Product686188,11,310,33
686189,Product686189,16,304,56
686190,Product686190,6,377,50
686191,Product686191,11,357,184
686192,Product686192,4,234,153
686193,Product686193,8,13,66
686194,Product686194,18,27,159
686195,Product686195,15,249,79
686196,Product686196,4,365,192
686197,Product686197,1,34,35
686198,Product686198,24,81,185
686199,Product686199,19,354,115
686200,Product686200,14,129,11
686201,Product686201,15,251,75
686202,Product686202,10,360,126
686203,Product686203,17,4,23
686204,Product686204,2,185,19
686205,Product686205,15,216,18
686206,Product686206,24,439,117
686207,Product686207,24,77,58
686208,Product686208,15,411,172
686209,Product686209,9,117,159
686210,Product686210,1,109,2
686211,Product686211,15,340,24
686212,Product686212,3,272,49
686213,Product686213,17,331,89
686214,Product686214,9,387,83
686215,Product686215,13,290,180
686216,Product686216,11,439,134
686217,Product686217,29,328,197
686218,Product686218,6,234,62
686219,Product686219,23,58,111
686220,Product686220,16,208,184
686221,Product686221,24,413,118
686222,Product686222,13,477,45
686223,Product686223,21,9,171
686224,Product686224,21,207,66
686225,Product686225,4,404,123
686226,Product686226,21,248,127
686227,Product686227,17,261,6
686228,Product686228,9,254,178
686229,Product686229,20,62,109
686230,Product686230,26,270,164
686231,Product686231,23,232,101
686232,Product686232,7,360,111
686233,Product686233,4,65,7
686234,Product686234,23,219,169
686235,Product686235,27,5,135
686236,Product686236,6,187,28
686237,Product686237,21,104,50
686238,Product686238,20,115,200
686239,Product686239,11,201,4
686240,Product686240,3,105,199
686241,Product686241,13,280,159
686242,Product686242,2,461,20
686243,Product686243,18,34,157
686244,Product686244,9,71,193
686245,Product686245,3,379,143
686246,Product686246,29,247,28
686247,Product686247,2,101,43
686248,Product686248,22,60,87
686249,Product686249,20,178,51
686250,Product686250,12,435,101
686251,Product686251,15,127,109
686252,Product686252,18,227,13
686253,Product686253,23,479,182
686254,Product686254,3,213,188
686255,Product686255,27,258,8
686256,Product686256,17,263,68
686257,Product686257,5,149,107
686258,Product686258,3,183,49
686259,Product686259,17,181,89
686260,Product686260,20,369,10
686261,Product686261,13,41,96
686262,Product686262,8,85,193
686263,Product686263,17,37,68
686264,Product686264,20,117,189
686265,Product686265,6,194,87
686266,Product686266,19,131,3
686267,Product686267,16,337,9
686268,Product686268,8,167,8
686269,Product686269,28,330,12
686270,Product686270,28,244,36
686271,Product686271,12,151,168
686272,Product686272,12,477,14
686273,Product686273,14,132,187
686274,Product686274,20,481,108
686275,Product686275,17,470,63
686276,Product686276,4,456,33
686277,Product686277,1,117,70
686278,Product686278,24,146,184
686279,Product686279,3,300,200
686280,Product686280,16,309,64
686281,Product686281,16,179,67
686282,Product686282,16,5,83
686283,Product686283,11,323,137
686284,Product686284,1,155,25
686285,Product686285,2,256,160
686286,Product686286,11,445,160
686287,Product686287,7,3,52
686288,Product686288,6,251,166
686289,Product686289,3,146,113
686290,Product686290,19,489,110
686291,Product686291,9,64,156
686292,Product686292,15,168,183
686293,Product686293,2,218,126
686294,Product686294,29,359,187
686295,Product686295,20,359,167
686296,Product686296,20,430,194
686297,Product686297,3,387,140
686298,Product686298,5,98,193
686299,Product686299,28,369,182
686300,Product686300,5,158,37
686301,Product686301,18,356,70
686302,Product686302,14,402,149
686303,Product686303,9,384,2
686304,Product686304,13,388,188
686305,Product686305,19,17,69
686306,Product686306,4,110,93
686307,Product686307,10,181,120
686308,Product686308,11,308,162
686309,Product686309,16,189,136
686310,Product686310,21,26,93
686311,Product686311,28,306,85
686312,Product686312,9,413,76
686313,Product686313,4,199,130
686314,Product686314,9,380,52
686315,Product686315,22,54,104
686316,Product686316,15,43,78
686317,Product686317,24,389,83
686318,Product686318,3,74,116
686319,Product686319,25,365,34
686320,Product686320,3,99,174
686321,Product686321,12,163,61
686322,Product686322,27,336,81
686323,Product686323,13,177,121
686324,Product686324,26,300,43
686325,Product686325,24,40,34
686326,Product686326,20,336,176
686327,Product686327,24,351,66
686328,Product686328,17,321,6
686329,Product686329,23,337,86
686330,Product686330,2,106,38
686331,Product686331,24,402,3
686332,Product686332,18,95,173
686333,Product686333,22,442,55
686334,Product686334,17,373,22
686335,Product686335,17,70,141
686336,Product686336,11,462,28
686337,Product686337,20,439,169
686338,Product686338,21,351,106
686339,Product686339,9,274,95
686340,Product686340,16,244,110
686341,Product686341,27,454,88
686342,Product686342,8,187,195
686343,Product686343,22,298,122
686344,Product686344,23,123,105
686345,Product686345,28,386,73
686346,Product686346,12,71,88
686347,Product686347,21,200,197
686348,Product686348,28,227,69
686349,Product686349,4,173,19
686350,Product686350,28,197,68
686351,Product686351,22,256,8
686352,Product686352,4,436,23
686353,Product686353,7,218,61
686354,Product686354,1,354,144
686355,Product686355,23,152,51
686356,Product686356,11,251,39
686357,Product686357,28,44,10
686358,Product686358,2,96,158
686359,Product686359,27,333,170
686360,Product686360,7,145,8
686361,Product686361,13,328,66
686362,Product686362,18,331,44
686363,Product686363,8,116,107
686364,Product686364,26,55,181
686365,Product686365,3,355,68
686366,Product686366,7,384,2
686367,Product686367,3,466,100
686368,Product686368,6,56,192
686369,Product686369,1,290,28
686370,Product686370,4,331,73
686371,Product686371,11,11,169
686372,Product686372,25,101,116
686373,Product686373,10,229,25
686374,Product686374,9,22,4
686375,Product686375,24,351,140
686376,Product686376,23,53,35
686377,Product686377,28,104,57
686378,Product686378,12,53,11
686379,Product686379,3,400,25
686380,Product686380,26,273,15
686381,Product686381,29,331,159
686382,Product686382,20,228,172
686383,Product686383,14,443,23
686384,Product686384,8,54,2
686385,Product686385,16,277,99
686386,Product686386,14,161,10
686387,Product686387,21,183,112
686388,Product686388,22,15,64
686389,Product686389,24,330,190
686390,Product686390,11,88,47
686391,Product686391,22,97,82
686392,Product686392,12,468,159
686393,Product686393,8,16,97
686394,Product686394,3,257,53
